toll_point_id,uf,regulador,jurisdicao,concessionaria,lote,codigo_praca,nome,tipo_ponto,rodovia,km,municipio,sentido,latitude,longitude,valor_base_categoria1_brl,eixos_2_brl,eixos_3_brl,eixos_4_brl,eixos_5_brl,eixos_6_brl,eixos_7_brl,eixos_8_brl,eixos_9_brl,status_operacional,classe_cobranca,calcular_pedagio,confianca_geo,confianca_valor,source_tarifa_url,source_geo_url
br_antt_020_autopista_,SC,ANTT,federal,AUTOPISTA LITORAL SUL,,,P2,praca_fisica,BR-101,1.35,Garuva,Crescente/Decrescente,-25.99189800,-48.88146900,5.70,11.40,17.10,22.80,28.50,34.20,39.90,45.60,51.30,ativo,cobranca_confirmada,true,alta,alta,ANTT/dados de tarifas,ANTT/dados-dos-pracas-de-pedagio2_2026.csv
br_antt_233_via_costeira_tubarao,SC,ANTT,federal,VIA COSTEIRA,,,P2-Tubarão,praca_fisica,BR-101,344.7,Tubarão,Crescente/Decrescente,-28.55427800,-49.05421400,2.40,4.80,7.20,9.60,12.00,14.40,16.80,19.20,21.60,ativo,cobranca_confirmada,true,alta,alta,ANTT/dados de tarifas,ANTT/dados-dos-pracas-de-pedagio2_2026.csv
br_antt_017_autopista_,SC,ANTT,federal,AUTOPISTA LITORAL SUL,,,P3,praca_fisica,BR-101,79.3,Araquari,Crescente/Decrescente,-26.59163500,-48.72207900,5.70,11.40,17.10,22.80,28.50,34.20,39.90,45.60,51.30,ativo,cobranca_confirmada,true,alta,alta,ANTT/dados de tarifas,ANTT/dados-dos-pracas-de-pedagio2_2026.csv
br_antt_231_via_costeira_ararangua,SC,ANTT,federal,VIA COSTEIRA,,,P3-Araranguá,praca_fisica,BR-101,404.55,Maracajá,Crescente/Decrescente,-28.89774000,-49.47313600,2.40,4.80,7.20,9.60,12.00,14.40,16.80,19.20,21.60,ativo,cobranca_confirmada,true,alta,alta,ANTT/dados de tarifas,ANTT/dados-dos-pracas-de-pedagio2_2026.csv
br_antt_019_autopista_,SC,ANTT,federal,AUTOPISTA LITORAL SUL,,,P4,praca_fisica,BR-101,157.4,Porto Belo,Crescente/Decrescente,-27.18506500,-48.61236200,5.70,11.40,17.10,22.80,28.50,34.20,39.90,45.60,51.30,ativo,cobranca_confirmada,true,alta,alta,ANTT/dados de tarifas,ANTT/dados-dos-pracas-de-pedagio2_2026.csv
br_antt_232_via_costeira_sao_joao,SC,ANTT,federal,VIA COSTEIRA,,,P4-São João do Sul,praca_fisica,BR-101,457.53,São João do Sul,Crescente/Decrescente,-29.24366700,-49.75447500,2.40,4.80,7.20,9.60,12.00,14.40,16.80,19.20,21.60,ativo,cobranca_confirmada,true,alta,alta,ANTT/dados de tarifas,ANTT/dados-dos-pracas-de-pedagio2_2026.csv
br_antt_018_autopista_,SC,ANTT,federal,AUTOPISTA LITORAL SUL,,,P5,praca_fisica,BR-101,242.8,Palhoça,Crescente/Decrescente,-27.88510500,-48.64767700,5.70,11.40,17.10,22.80,28.50,34.20,39.90,45.60,51.30,ativo,cobranca_confirmada,true,alta,alta,ANTT/dados de tarifas,ANTT/dados-dos-pracas-de-pedagio2_2026.csv
br_antt_022_autopista_planalto_santa_cecilia,SC,ANTT,federal,AUTOPISTA PLANALTO SUL,,,SANTA CECÍLIA,praca_fisica,BR-116,152.0,Santa Cecília,Crescente/Decrescente,-27.01058400,-50.42871600,8.70,17.40,26.10,34.80,43.50,52.20,60.90,69.60,78.30,ativo,cobranca_confirmada,true,alta,alta,ANTT/dados de tarifas,ANTT/dados-dos-pracas-de-pedagio2_2026.csv
sp_artesp_001_l01_autoban_caieiras_,SP,ARTESP,estadual,ARTESP/SP concessionárias,L01-AUTOBAN,,CAIERAS,praca_fisica,SP348,"36,200",CAIEIRAS,SUL,-23.34726054,-46.81329649,13.70,27.40,41.10,54.80,68.50,82.20,95.90,109.60,123.30,ativo,cobranca_confirmada,true,alta,alta,ARTESP Pedágio/Volume Pedagiado 2026,KMZ ARTESP l01.kmz - correspondência por praça/pórtico
sp_artesp_002_l01_autoban_campo_limpo_,SP,ARTESP,estadual,ARTESP/SP concessionárias,L01-AUTOBAN,,CAMPO LIMPO,praca_fisica,SP348,"39,047",FRANCO DA ROCHA,NORTE,-23.32292941,-46.82301776,13.70,27.40,41.10,54.80,68.50,82.20,95.90,109.60,123.30,ativo,cobranca_confirmada,true,alta,alta,ARTESP Pedágio/Volume Pedagiado 2026,KMZ ARTESP l01.kmz - correspondência por praça/pórtico
sp_artesp_003_l01_autoban_itupeva_,SP,ARTESP,estadual,ARTESP/SP concessionárias,L01-AUTOBAN,,ITUPEVA NORTE,praca_fisica,SP348,"77,430",ITUPEVA,NORTE,-23.05759238,-47.04424128,13.60,27.20,40.80,54.40,68.00,81.60,95.20,108.80,122.40,ativo,cobranca_confirmada,true,alta,alta,ARTESP Pedágio/Volume Pedagiado 2026,KMZ ARTESP l01.kmz - correspondência por praça/pórtico
sp_artesp_004_l01_autoban_itupeva_,SP,ARTESP,estadual,ARTESP/SP concessionárias,L01-AUTOBAN,,ITUPEVA SUL,praca_fisica,SP348,"77,430",ITUPEVA,SUL,-23.05759238,-47.04424128,13.60,27.20,40.80,54.40,68.00,81.60,95.20,108.80,122.40,ativo,cobranca_confirmada,true,alta,alta,ARTESP Pedágio/Volume Pedagiado 2026,KMZ ARTESP l01.kmz - correspondência por praça/pórtico
sp_artesp_005_l01_autoban_limeira_a_,SP,ARTESP,estadual,ARTESP/SP concessionárias,L01-AUTOBAN,,LIMEIRA A NORTE,praca_fisica,SP330,"152,000",LIMEIRA,NORTE,-22.55574805,-47.46023090,9.20,18.40,27.60,36.80,46.00,55.20,64.40,73.60,82.80,ativo,cobranca_confirmada,true,alta,alta,ARTESP Pedágio/Volume Pedagiado 2026,KMZ ARTESP l01.kmz - correspondência por praça/pórtico
sp_artesp_006_l01_autoban_limeira_a_,SP,ARTESP,estadual,ARTESP/SP concessionárias,L01-AUTOBAN,,LIMEIRA A SUL,praca_fisica,SP330,"152,000",LIMEIRA,SUL,-22.55574805,-47.46023090,9.20,18.40,27.60,36.80,46.00,55.20,64.40,73.60,82.80,ativo,cobranca_confirmada,true,alta,alta,ARTESP Pedágio/Volume Pedagiado 2026,KMZ ARTESP l01.kmz - correspondência por praça/pórtico
sp_artesp_007_l01_autoban_limeira_b_,SP,ARTESP,estadual,ARTESP/SP concessionárias,L01-AUTOBAN,,LIMEIRA B NORTE,praca_fisica,SP348,"159,550",CORDEIRÓPOLIS,NORTE,-22.51014305,-47.39769120,9.20,18.40,27.60,36.80,46.00,55.20,64.40,73.60,82.80,ativo,cobranca_confirmada,true,alta,alta,ARTESP Pedágio/Volume Pedagiado 2026,KMZ ARTESP l01.kmz - correspondência por praça/pórtico
sp_artesp_008_l01_autoban_limeira_b_,SP,ARTESP,estadual,ARTESP/SP concessionárias,L01-AUTOBAN,,LIMEIRA B SUL,praca_fisica,SP348,"159,550",CORDEIRÓPOLIS,SUL,-22.51014305,-47.39769120,9.20,18.40,27.60,36.80,46.00,55.20,64.40,73.60,82.80,ativo,cobranca_confirmada,true,alta,alta,ARTESP Pedágio/Volume Pedagiado 2026,KMZ ARTESP l01.kmz - correspondência por praça/pórtico
sp_artesp_009_l01_autoban_nova_odessa_,SP,ARTESP,estadual,ARTESP/SP concessionárias,L01-AUTOBAN,,NOVA ODESSA NORTE,praca_fisica,SP330,"118,000",NOVA ODESSA,NORTE,-22.77116070,-47.23913266,12.10,24.20,36.30,48.40,60.50,72.60,84.70,96.80,108.90,ativo,cobranca_confirmada,true,alta,alta,ARTESP Pedágio/Volume Pedagiado 2026,KMZ ARTESP l01.kmz - correspondência por praça/pórtico
sp_artesp_010_l01_autoban_nova_odessa_,SP,ARTESP,estadual,ARTESP/SP concessionárias,L01-AUTOBAN,,NOVA ODESSA SUL,praca_fisica,SP330,"118,000",NOVA ODESSA,SUL,-22.77116070,-47.23913266,12.10,24.20,36.30,48.40,60.50,72.60,84.70,96.80,108.90,ativo,cobranca_confirmada,true,alta,alta,ARTESP Pedágio/Volume Pedagiado 2026,KMZ ARTESP l01.kmz - correspondência por praça/pórtico
sp_artesp_011_l01_autoban_perus_,SP,ARTESP,estadual,ARTESP/SP concessionárias,L01-AUTOBAN,,PERUS - NORTE,praca_fisica,SP330,"26,495",SÃO PAULO,NORTE,-23.41832880,-46.79898003,13.70,27.40,41.10,54.80,68.50,82.20,95.90,109.60,123.30,ativo,cobranca_confirmada,true,alta,alta,ARTESP Pedágio/Volume Pedagiado 2026,KMZ ARTESP l01.kmz - correspondência por praça/pórtico
sp_artesp_012_l01_autoban_perus_,SP,ARTESP,estadual,ARTESP/SP concessionárias,L01-AUTOBAN,,PERUS - SUL,praca_fisica,SP330,"26,495",SÃO PAULO,SUL,-23.41832880,-46.79898003,13.70,27.40,41.10,54.80,68.50,82.20,95.90,109.60,123.30,ativo,cobranca_confirmada,true,alta,alta,ARTESP Pedágio/Volume Pedagiado 2026,KMZ ARTESP l01.kmz - correspondência por praça/pórtico
sp_artesp_013_l01_autoban_sumare_,SP,ARTESP,estadual,ARTESP/SP concessionárias,L01-AUTOBAN,,SUMARÉ - SUL,praca_fisica,SP348,"115,520",SUMARÉ,SUL,-22.85741274,-47.30051709,12.10,24.20,36.30,48.40,60.50,72.60,84.70,96.80,108.90,ativo,cobranca_confirmada,true,alta,alta,ARTESP Pedágio/Volume Pedagiado 2026,KMZ ARTESP l01.kmz - correspondência por praça/pórtico
sp_artesp_014_l01_autoban_sumare_,SP,ARTESP,estadual,ARTESP/SP concessionárias,L01-AUTOBAN,,SUMARÉ NORTE,praca_fisica,SP348,"115,520",SUMARÉ,NORTE,-22.85741274,-47.30051709,12.10,24.20,36.30,48.40,60.50,72.60,84.70,96.80,108.90,ativo,cobranca_confirmada,true,alta,alta,ARTESP Pedágio/Volume Pedagiado 2026,KMZ ARTESP l01.kmz - correspondência por praça/pórtico
sp_artesp_015_l01_autoban_valinhos_,SP,ARTESP,estadual,ARTESP/SP concessionárias,L01-AUTOBAN,,VALINHOS NORTE,praca_fisica,SP330,"82,000",VALINHOS,NORTE,-23.01296148,-47.02305417,13.60,27.20,40.80,54.40,68.00,81.60,95.20,108.80,122.40,ativo,cobranca_confirmada,true,alta,alta,ARTESP Pedágio/Volume Pedagiado 2026,KMZ ARTESP l01.kmz - correspondência por praça/pórtico
sp_artesp_016_l01_autoban_valinhos_,SP,ARTESP,estadual,ARTESP/SP concessionárias,L01-AUTOBAN,,VALINHOS SUL,praca_fisica,SP330,"82,000",VALINHOS,SUL,-23.01296148,-47.02305417,13.60,27.20,40.80,54.40,68.00,81.60,95.20,108.80,122.40,ativo,cobranca_confirmada,true,alta,alta,ARTESP Pedágio/Volume Pedagiado 2026,KMZ ARTESP l01.kmz - correspondência por praça/pórtico
sp_artesp_017_l06_intervias_araras_,SP,ARTESP,estadual,ARTESP/SP concessionárias,L06-INTERVIAS,,ARARAS,praca_fisica,SP191,"27,500",ARARAS,LESTE,-22.36829152,-47.21668946,9.80,19.60,29.40,39.20,49.00,58.80,68.60,78.40,88.20,ativo,cobranca_confirmada,true,alta,media,ARTESP Pedágio/Volume Pedagiado 2026,KMZ ARTESP l06.kmz - correspondência por praça/pórtico
sp_artesp_018_l06_intervias_araras_,SP,ARTESP,estadual,ARTESP/SP concessionárias,L06-INTERVIAS,,ARARAS,praca_fisica,SP191,"27,500",ARARAS,OESTE,-22.36829152,-47.21668946,9.80,19.60,29.40,39.20,49.00,58.80,68.60,78.40,88.20,ativo,cobranca_confirmada,true,alta,media,ARTESP Pedágio/Volume Pedagiado 2026,KMZ ARTESP l06.kmz - correspondência por praça/pórtico
sp_artesp_019_l06_intervias_descalvado_,SP,ARTESP,estadual,ARTESP/SP concessionárias,L06-INTERVIAS,,DESCALVADO,praca_fisica,SP215,"104,400",DESCALVADO,LESTE,-22.04195222,-47.86195429,9.20,18.40,27.60,36.80,46.00,55.20,64.40,73.60,82.80,ativo,cobranca_confirmada,true,alta,media,ARTESP Pedágio/Volume Pedagiado 2026,KMZ ARTESP l06.kmz - correspondência por praça/pórtico
sp_artesp_020_l06_intervias_descalvado_,SP,ARTESP,estadual,ARTESP/SP concessionárias,L06-INTERVIAS,,DESCALVADO,praca_fisica,SP215,"104,400",DESCALVADO,OESTE,-22.04195222,-47.86195429,9.20,18.40,27.60,36.80,46.00,55.20,64.40,73.60,82.80,ativo,cobranca_confirmada,true,alta,media,ARTESP Pedágio/Volume Pedagiado 2026,KMZ ARTESP l06.kmz - correspondência por praça/pórtico
sp_artesp_021_l06_intervias_engenheiro_coelho_,SP,ARTESP,estadual,ARTESP/SP concessionárias,L06-INTERVIAS,,ENG. COELHO,praca_fisica,SP147,91,Engenheiro Coelho,LESTE,-22.48911172,-47.24988620,7.90,15.80,23.70,31.60,39.50,47.40,55.30,63.20,71.10,ativo,cobranca_confirmada,true,alta,media,ARTESP Pedágio/Volume Pedagiado 2026,KMZ ARTESP l06.kmz - correspondência por praça/pórtico
sp_artesp_022_l06_intervias_engenheiro_coelho_,SP,ARTESP,estadual,ARTESP/SP concessionárias,L06-INTERVIAS,,ENG. COELHO,praca_fisica,SP147,91,Engenheiro Coelho,OESTE,-22.48911172,-47.24988620,7.90,15.80,23.70,31.60,39.50,47.40,55.30,63.20,71.10,ativo,cobranca_confirmada,true,alta,media,ARTESP Pedágio/Volume Pedagiado 2026,KMZ ARTESP l06.kmz - correspondência por praça/pórtico
sp_artesp_023_l06_intervias_iracemapolis_,SP,ARTESP,estadual,ARTESP/SP concessionárias,L06-INTERVIAS,,IRACEMÁPOLIS,praca_fisica,SP147,"127,200",IRACEMÁPOLIS,LESTE,-22.65438057,-47.51899393,8.60,17.20,25.80,34.40,43.00,51.60,60.20,68.80,77.40,ativo,cobranca_confirmada,true,alta,media,ARTESP Pedágio/Volume Pedagiado 2026,KMZ ARTESP l06.kmz - correspondência por praça/pórtico
sp_artesp_024_l06_intervias_iracemapolis_,SP,ARTESP,estadual,ARTESP/SP concessionárias,L06-INTERVIAS,,IRACEMÁPOLIS,praca_fisica,SP147,"127,200",IRACEMÁPOLIS,OESTE,-22.65438057,-47.51899393,8.60,17.20,25.80,34.40,43.00,51.60,60.20,68.80,77.40,ativo,cobranca_confirmada,true,alta,media,ARTESP Pedágio/Volume Pedagiado 2026,KMZ ARTESP l06.kmz - correspondência por praça/pórtico
sp_artesp_025_l06_intervias_leme_,SP,ARTESP,estadual,ARTESP/SP concessionárias,L06-INTERVIAS,,LEME,praca_fisica,SP330,"181,760",LEME,NORTE,-22.24976861,-47.39018463,11.20,22.40,33.60,44.80,56.00,67.20,78.40,89.60,100.80,ativo,cobranca_confirmada,true,alta,media,ARTESP Pedágio/Volume Pedagiado 2026,KMZ ARTESP l06.kmz - correspondência por praça/pórtico
sp_artesp_026_l06_intervias_leme_,SP,ARTESP,estadual,ARTESP/SP concessionárias,L06-INTERVIAS,,LEME,praca_fisica,SP330,"181,760",LEME,SUL,-22.24976861,-47.39018463,11.20,22.40,33.60,44.80,56.00,67.20,78.40,89.60,100.80,ativo,cobranca_confirmada,true,alta,media,ARTESP Pedágio/Volume Pedagiado 2026,KMZ ARTESP l06.kmz - correspondência por praça/pórtico
sp_artesp_027_l06_intervias_mogi_mirim_,SP,ARTESP,estadual,ARTESP/SP concessionárias,L06-INTERVIAS,,MOGI MIRIM,praca_fisica,SP147,"52,000",MOGI MIRIM,LESTE,-22.45670833,-46.90219722,11.10,22.20,33.30,44.40,55.50,66.60,77.70,88.80,99.90,ativo,cobranca_confirmada,true,alta,media,ARTESP Pedágio/Volume Pedagiado 2026,KMZ ARTESP l06.kmz - correspondência por praça/pórtico
sp_artesp_028_l06_intervias_mogi_mirim_,SP,ARTESP,estadual,ARTESP/SP concessionárias,L06-INTERVIAS,,MOGI MIRIM,praca_fisica,SP147,"52,000",MOGI MIRIM,OESTE,-22.45670833,-46.90219722,11.10,22.20,33.30,44.40,55.50,66.60,77.70,88.80,99.90,ativo,cobranca_confirmada,true,alta,media,ARTESP Pedágio/Volume Pedagiado 2026,KMZ ARTESP l06.kmz - correspondência por praça/pórtico
sp_artesp_029_l06_intervias_pirassununga_,SP,ARTESP,estadual,ARTESP/SP concessionárias,L06-INTERVIAS,,PIRASSUNUNGA,praca_fisica,SP330,"215,000",PIRASSUNUNGA,NORTE,-21.95798889,-47.45947222,11.20,22.40,33.60,44.80,56.00,67.20,78.40,89.60,100.80,ativo,cobranca_confirmada,true,alta,media,ARTESP Pedágio/Volume Pedagiado 2026,KMZ ARTESP l06.kmz - correspondência por praça/pórtico
sp_artesp_030_l06_intervias_pirassununga_,SP,ARTESP,estadual,ARTESP/SP concessionárias,L06-INTERVIAS,,PIRASSUNUNGA,praca_fisica,SP330,"215,000",PIRASSUNUNGA,SUL,-21.95798889,-47.45947222,11.20,22.40,33.60,44.80,56.00,67.20,78.40,89.60,100.80,ativo,cobranca_confirmada,true,alta,media,ARTESP Pedágio/Volume Pedagiado 2026,KMZ ARTESP l06.kmz - correspondência por praça/pórtico
sp_artesp_031_l06_intervias_rio_claro_,SP,ARTESP,estadual,ARTESP/SP concessionárias,L06-INTERVIAS,,RIO CLARO,praca_fisica,SP191,"59,000",RIO CLARO,LESTE,-22.37301944,-47.48163611,5.00,10.00,15.00,20.00,25.00,30.00,35.00,40.00,45.00,ativo,cobranca_confirmada,true,alta,media,ARTESP Pedágio/Volume Pedagiado 2026,KMZ ARTESP l06.kmz - correspondência por praça/pórtico
sp_artesp_032_l06_intervias_rio_claro_,SP,ARTESP,estadual,ARTESP/SP concessionárias,L06-INTERVIAS,,RIO CLARO,praca_fisica,SP191,"59,000",RIO CLARO,OESTE,-22.37301944,-47.48163611,5.00,10.00,15.00,20.00,25.00,30.00,35.00,40.00,45.00,ativo,cobranca_confirmada,true,alta,media,ARTESP Pedágio/Volume Pedagiado 2026,KMZ ARTESP l06.kmz - correspondência por praça/pórtico
sp_artesp_033_l06_intervias_sta_cruz_palmeiras_,SP,ARTESP,estadual,ARTESP/SP concessionárias,L06-INTERVIAS,,STA CRUZ DAS PALMEIRAS,praca_fisica,SP215,"65,550",STA CRUZ DAS PALMEIRAS,LESTE,-21.78531813,-47.06433478,1.00,2.00,3.00,4.00,5.00,6.00,7.00,8.00,9.00,ativo,cobranca_confirmada,true,alta,baixa,ARTESP Pedágio/Volume Pedagiado 2026,KMZ ARTESP l06.kmz - correspondência por praça/pórtico
sp_artesp_034_l06_intervias_sta_cruz_palmeiras_,SP,ARTESP,estadual,ARTESP/SP concessionárias,L06-INTERVIAS,,STA CRUZ DAS PALMEIRAS,praca_fisica,SP215,"65,550",STA CRUZ DAS PALMEIRAS,OESTE,-21.78531813,-47.06433478,1.00,2.00,3.00,4.00,5.00,6.00,7.00,8.00,9.00,ativo,cobranca_confirmada,true,alta,baixa,ARTESP Pedágio/Volume Pedagiado 2026,KMZ ARTESP l06.kmz - correspondência por praça/pórtico
sp_artesp_035_l07_rota_atibaia_,SP,ARTESP,estadual,ARTESP/SP concessionárias,L07-ROTA,,ATIBAIA,praca_fisica,SP065,"79,900",ATIBAIA,NORTE,-23.09465800,-46.62641200,10.60,21.20,31.80,42.40,53.00,63.60,74.20,84.80,95.40,ativo,cobranca_confirmada,true,alta,alta,ARTESP Pedágio/Volume Pedagiado 2026,KMZ ARTESP l07.kmz - correspondência por praça/pórtico
sp_artesp_036_l07_rota_atibaia_,SP,ARTESP,estadual,ARTESP/SP concessionárias,L07-ROTA,,ATIBAIA,praca_fisica,SP065,"79,900",ATIBAIA,SUL,-23.09465800,-46.62641200,10.60,21.20,31.80,42.40,53.00,63.60,74.20,84.80,95.40,ativo,cobranca_confirmada,true,alta,alta,ARTESP Pedágio/Volume Pedagiado 2026,KMZ ARTESP l07.kmz - correspondência por praça/pórtico
sp_artesp_037_l07_rota_engenheiro_coelho_,SP,ARTESP,estadual,ARTESP/SP concessionárias,L07-ROTA,,ENG. COELHO,praca_fisica,SP332,"159,700",ENGENHEIRO COELHO,NORTE,-22.51482100,-47.19299000,9.20,18.40,27.60,36.80,46.00,55.20,64.40,73.60,82.80,ativo,cobranca_confirmada,true,alta,alta,ARTESP Pedágio/Volume Pedagiado 2026,KMZ ARTESP l07.kmz - correspondência por praça/pórtico
sp_artesp_038_l07_rota_engenheiro_coelho_,SP,ARTESP,estadual,ARTESP/SP concessionárias,L07-ROTA,,ENG. COELHO,praca_fisica,SP332,"159,700",ENGENHEIRO COELHO,SUL,-22.51482100,-47.19299000,9.20,18.40,27.60,36.80,46.00,55.20,64.40,73.60,82.80,ativo,cobranca_confirmada,true,alta,alta,ARTESP Pedágio/Volume Pedagiado 2026,KMZ ARTESP l07.kmz - correspondência por praça/pórtico
sp_artesp_039_l07_rota_igarata_,SP,ARTESP,estadual,ARTESP/SP concessionárias,L07-ROTA,,IGARATÁ NORTE,praca_fisica,SP065,"25,500",IGARATÁ,NORTE,-23.19860300,-46.18168500,13.30,26.60,39.90,53.20,66.50,79.80,93.10,106.40,119.70,ativo,cobranca_confirmada,true,alta,alta,ARTESP Pedágio/Volume Pedagiado 2026,KMZ ARTESP l07.kmz - correspondência por praça/pórtico
sp_artesp_040_l07_rota_igarata_,SP,ARTESP,estadual,ARTESP/SP concessionárias,L07-ROTA,,IGARATÁ SUL,praca_fisica,SP065,"25,500",IGARATÁ,SUL,-23.19860300,-46.18168500,13.30,26.60,39.90,53.20,66.50,79.80,93.10,106.40,119.70,ativo,cobranca_confirmada,true,alta,alta,ARTESP Pedágio/Volume Pedagiado 2026,KMZ ARTESP l07.kmz - correspondência por praça/pórtico
sp_artesp_041_l07_rota_itatiba_,SP,ARTESP,estadual,ARTESP/SP concessionárias,L07-ROTA,,ITATIBA,praca_fisica,SP065,"110,100",ITATIBA,NORTE,-22.95429800,-46.86005600,15.30,30.60,45.90,61.20,76.50,91.80,107.10,122.40,137.70,ativo,cobranca_confirmada,true,alta,alta,ARTESP Pedágio/Volume Pedagiado 2026,KMZ ARTESP l07.kmz - correspondência por praça/pórtico
sp_artesp_042_l07_rota_itatiba_,SP,ARTESP,estadual,ARTESP/SP concessionárias,L07-ROTA,,ITATIBA,praca_fisica,SP065,"110,100",ITATIBA,SUL,-22.95429800,-46.86005600,15.30,30.60,45.90,61.20,76.50,91.80,107.10,122.40,137.70,ativo,cobranca_confirmada,true,alta,alta,ARTESP Pedágio/Volume Pedagiado 2026,KMZ ARTESP l07.kmz - correspondência por praça/pórtico
sp_artesp_043_l07_rota_jundiai_,SP,ARTESP,estadual,ARTESP/SP concessionárias,L07-ROTA,,JUNDIAÍ,praca_fisica,SP360,"77,100",JUNDIAÍ,NORTE,-23.07718500,-46.84112200,6.10,12.20,18.30,24.40,30.50,36.60,42.70,48.80,54.90,ativo,cobranca_confirmada,true,alta,alta,ARTESP Pedágio/Volume Pedagiado 2026,KMZ ARTESP l07.kmz - correspondência por praça/pórtico
sp_artesp_044_l07_rota_jundiai_,SP,ARTESP,estadual,ARTESP/SP concessionárias,L07-ROTA,,JUNDIAÍ,praca_fisica,SP360,"77,100",JUNDIAÍ,SUL,-23.07718500,-46.84112200,6.10,12.20,18.30,24.40,30.50,36.60,42.70,48.80,54.90,ativo,cobranca_confirmada,true,alta,alta,ARTESP Pedágio/Volume Pedagiado 2026,KMZ ARTESP l07.kmz - correspondência por praça/pórtico
sp_artesp_045_l07_rota_louveira_,SP,ARTESP,estadual,ARTESP/SP concessionárias,L07-ROTA,,LOUVEIRA,praca_fisica,SP063,"10,400",ITATIBA,LESTE,-23.05500200,-46.89418600,3.90,7.80,11.70,15.60,19.50,23.40,27.30,31.20,35.10,ativo,cobranca_confirmada,true,alta,alta,ARTESP Pedágio/Volume Pedagiado 2026,KMZ ARTESP l07.kmz - correspondência por praça/pórtico
sp_artesp_046_l07_rota_louveira_,SP,ARTESP,estadual,ARTESP/SP concessionárias,L07-ROTA,,LOUVEIRA,praca_fisica,SP063,"10,400",ITATIBA,OESTE,-23.05500200,-46.89418600,3.90,7.80,11.70,15.60,19.50,23.40,27.30,31.20,35.10,ativo,cobranca_confirmada,true,alta,alta,ARTESP Pedágio/Volume Pedagiado 2026,KMZ ARTESP l07.kmz - correspondência por praça/pórtico
sp_artesp_047_l07_rota_paulinia_a_,SP,ARTESP,estadual,ARTESP/SP concessionárias,L07-ROTA,,PAULINIA A,praca_fisica,SP332,"135,500",COSMÓPOLIS,NORTE,-22.69001700,-47.15478900,12.00,24.00,36.00,48.00,60.00,72.00,84.00,96.00,108.00,ativo,cobranca_confirmada,true,alta,alta,ARTESP Pedágio/Volume Pedagiado 2026,KMZ ARTESP l07.kmz - correspondência por praça/pórtico
sp_artesp_048_l07_rota_paulinia_a_,SP,ARTESP,estadual,ARTESP/SP concessionárias,L07-ROTA,,PAULINIA A,praca_fisica,SP332,"135,500",COSMÓPOLIS,SUL,-22.69001700,-47.15478900,12.00,24.00,36.00,48.00,60.00,72.00,84.00,96.00,108.00,ativo,cobranca_confirmada,true,alta,alta,ARTESP Pedágio/Volume Pedagiado 2026,KMZ ARTESP l07.kmz - correspondência por praça/pórtico
sp_artesp_049_l07_rota_paulinia_b_,SP,ARTESP,estadual,ARTESP/SP concessionárias,L07-ROTA,,PAULINIA B,praca_fisica,SP332,"132,500",PAULÍNIA,NORTE,-22.71291000,-47.14270800,16.70,33.40,50.10,66.80,83.50,100.20,116.90,133.60,150.30,ativo,cobranca_confirmada,true,alta,alta,ARTESP Pedágio/Volume Pedagiado 2026,KMZ ARTESP l07.kmz - correspondência por praça/pórtico
sp_artesp_050_l07_rota_cosmopolis_,SP,ARTESP,estadual,ARTESP/SP concessionárias,L07-ROTA,,PÓRTICO COSMOPOLIS,portico_free_flow,SP332,146,Cosmópolis,SUL,-22.62230895,-47.20045483,1.30,2.60,3.90,5.20,6.50,7.80,9.10,10.40,11.70,ativo,cobranca_confirmada,true,alta,alta,ARTESP Pedágio/Volume Pedagiado 2026,KMZ ARTESP l07.kmz - correspondência por praça/pórtico
sp_artesp_051_l11_renovias_aguas_prata_,SP,ARTESP,estadual,ARTESP/SP concessionárias,L11-RENOVIAS,,AGUAS DA PRATA,praca_fisica,SP342,"240,200",ÁGUAS DA PRATA,LESTE,-21.93068834,-46.69632849,6.30,12.60,18.90,25.20,31.50,37.80,44.10,50.40,56.70,ativo,cobranca_confirmada,true,alta,alta,ARTESP Pedágio/Volume Pedagiado 2026,KMZ ARTESP l11.kmz - correspondência por praça/pórtico
sp_artesp_052_l11_renovias_aguas_prata_,SP,ARTESP,estadual,ARTESP/SP concessionárias,L11-RENOVIAS,,AGUAS DA PRATA,praca_fisica,SP342,"240,200",ÁGUAS DA PRATA,OESTE,-21.93068834,-46.69632849,6.30,12.60,18.90,25.20,31.50,37.80,44.10,50.40,56.70,ativo,cobranca_confirmada,true,alta,alta,ARTESP Pedágio/Volume Pedagiado 2026,KMZ ARTESP l11.kmz - correspondência por praça/pórtico
sp_artesp_053_l11_renovias_aguai_,SP,ARTESP,estadual,ARTESP/SP concessionárias,L11-RENOVIAS,,AGUAÍ,praca_fisica,SP344,"219,000",SÃO JOÃO DA BOA VISTA,LESTE,-22.01399825,-46.85060205,6.60,13.20,19.80,26.40,33.00,39.60,46.20,52.80,59.40,ativo,cobranca_confirmada,true,alta,alta,ARTESP Pedágio/Volume Pedagiado 2026,KMZ ARTESP l11.kmz - correspondência por praça/pórtico
